folder,application,sub_application,job_name,memname,description,desc_program,ref_program,ref_datasets
TR3TEST_POTANF,TR3TEST,TR3TEST_POTANF,TRP3DELQ,P3DELQ.jcl,DSNTEP2  = DB2 QUERY DEL AUF PGMSTEUERUNG ZZZSAPM,DSNTEP2,,
TR3TEST_POTANF,TR3TEST,TR3TEST_POTANF,TRP3PGMO,P3PGMO.jcl,DSNTEP2  = DB2 QUERY 'O' ON PGMSTEUERUNG ZZZSAPO,DSNTEP2,,
TR3TEST_POTANF,TR3TEST,TR3TEST_POTANF,TRP3TEST,P3TEST.jcl,IEFBR14 = TEST JOB.,IEFBR14,,
TR3TEST_POTANF,TR3TEST,TR3TEST_POTANF_KILL,TRP3KILL,P3KILL.jcl,MFCMDLNE = DB2 Applikation beenden (killen),MFCMDLNE,,
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV,TRP3JD2,P3JD2.jcl,DABJJD2  = DB2-U REALLOCATION OF CLAIM NUMBER RANGES,DABJJD2,,CLAIM
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3CTME,F3CTM.jcl,DUMMY    = REMOVE MODULE COND. KUVJOIZ,DUMMY,,
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3END3,P3END3.jcl,IEFBR14  = END OF KUVJOOIZ PROCESSING,IEFBR14,,KUVJOOIZ
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3FP02,P3FP02.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOIZ,ZZZJOFP,,
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3LOC3,P3LOC3.jcl,ALLOC    = ALLOC OF GESAMT ES FILE,ALLOC,,GESAMT
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3OIZ1,P3OIZ1.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3OIZ2,P3OIZ2.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3OIZ3,P3OIZ3.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3TS19,P3TS19.jcl,BSEJOTS  = DB2-U KUVJOOIZ END,BSEJOTS,,
TR3TEST_POTDIV,TR3TEST,TR3TEST_POTDIV_KURZINFO,TRP3UEIZ,P3UEIZ.jcl,DSNTIAUL = DB2 UNLOAD KUVUEIZ,DSNTIAUL,,KUVUEIZ
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOEW,TRP3JOEW,P3JOEW.jcl,DAAJOEW = DB2-U DELETE TPERSBERTRBEZ,DAAJOEW,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOEW,TRP3QOEW,P3QOEW.jcl,DBAQOEW = DB2 LOAD TPERSBERTRBEZ (ON EMERGENCY),DBAQOEW,,TPERSBERTRBEZ
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOVL,TRP3JOVL,P3JOVL.jcl,DAAJOVL  = DB2-U LOESCHEN FACHOBJEKT VERTRAG,DAAJOVL,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DBAJOG0,TRP3JOG0,P3JOG0.jcl,DBAJOG0  = DB2-U LOESCHEN TVERPROTNHIST,DBAJOG0,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOKL,TRP3CTME,F3CTM.jcl,DUMMY    = REMOVE KUVJOKL COND,DUMMY,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOKL,TRP3FP18,P3FP18.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOKL,ZZZJOFP,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOKL,TRP3JOKL,P3JOKL.jcl,KUVJOKL  = DB2-U PERSONS CLEAN UP,KUVJOKL,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOKL,TRP3UEKL,P3UEKL.jcl,HPUNL = DB2 UNLOAD KUVJOKL,HPUNL,,KUVJOKL
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOL1,TRP3CTM1,F3CTM.jcl,DUMMY    = TR-MODULE-T93-KUVJJLO-OK REMOVE,DUMMY,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOL1,TRP3FP20,P3FP20.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOL1,ZZZJOFP,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOL1,TRP3JJL0,P3JJL0.jcl,KUVJJL0 = DB2 IMPULSE FOR PERSON DELETION,KUVJJL0,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_KUVJOL1,TRP3JOL1,P3JOL1.jcl,KUVJOL1 = DB2-U REMOVE THE PRESELECTED PERSON,KUVJOL1,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_VERPROT,TRP3JOVP,P3JOVP.jcl,DBAJOVP = DB2-U LOESCHEN VERPROTOKOLL,DBAJOVP,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_VERPROT,TRP3OTS0,P3OTS0.jcl,BSEJOTS = DB2-U DBAJOVP START,BSEJOTS,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOAL,TRP3FP01,P3FP01.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG DAAJOAL,ZZZJOFP,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOAL,TRP3OAL1,P3OAL1.jcl,DAAJOAL  = DB2-U LOESCHEN VORGEMERKTER VORSCHLAEGE,DAAJOAL,,
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE_DAAJOAL,TRP3VEHK,P3VEHK.jcl,HPUNL = DB2 UNLOAD DAAVEHK,HPUNL,,DAAVEHK
TR3TEST_POTLOE,TR3TEST,TR3TEST_POTLOE,TRP3STOP,P3STOP.jcl,BSEJOTS  = DB2-U STOP/BREAK VARIOUS PROGRAMS,BSEJOTS,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3FA49,P3FA49.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3OB12,P3OB12.jcl,VERQOBK  = DB2-U COLLECT DATA FOR LETTER CREATION,VERQOBK,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3QD49,P3QD49.jcl,ADAQOSD    = DB2-U XML PRINT CONVERSION GENERATION,ADAQOSD,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3QOMA,P3QOMA.jcl,VERQOMA  = DB2-U CANCELLED CONTRACTS DUE TO MATURITY,VERQOMA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3TD49,P3TD49.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3TH49,P3TH49.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3TO49,P3TO49.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_CAN,TRP3TZ49,P3TZ49.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3FA14,P3FA14.jcl,ZZZJOFA   = DB2-U READ BATCHPROT FOR GRSMS,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3FA27,P3FA27.jcl,ZZZJOFA   = DB2-U READ BATCHPROT FOR FIN1,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3OF15,P3OF15.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQONT,ZZZJOFP,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3OF27,P3OF27.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQOMS,ZZZJOFP,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3OSD1,P3OSD1.jcl,ADAQOSD  = DB2-U XML PRINT CONVERTER,ADAQOSD,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3OSD2,P3OSD2.jcl,ADAQOSD  = DB2-U XML PRINT CONVERTER,ADAQOSD,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3QOMS,P3QOMS.jcl,VERQOMS  = DB2-U DATA COLLECTION AND  DOCUMENT TRIGGER FOR ALL THE MATUARITY SMS CONTRACTS,VERQOMS,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3QONT,P3QONT.jcl,VERQONT  = DB2-U DATA COLLECTION MATURITY SMS LPCAB276,VERQONT,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TD14,P3TD14.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TD27,P3TD27.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TH14,P3TH14.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TH27,P3TH27.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TO14,P3TO14.jcl,THUNDER    = FTP ZIP + THUNDERHEAD,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TO27,P3TO27.jcl,THUNDER    = FTP ZIP + THUNDERHEAD,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TZ14,P3TZ14.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3TZ27,P3TZ27.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3VEMS,P3VEMS.jcl,HPUNL = DB2 UNLOAD VERVEMS,HPUNL,,VERVEMS
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_MATURITY_SMS,TRP3VENT,P3VENT.jcl,HPUNL = DB2 UNLOAD VERVENT,HPUNL,,VERVENT
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3CTME,F3CTM.jcl,DUMMY    = START THUNDER AFTER VPZJODB,DUMMY,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3FA02,P3FA02.jcl,ZZZJOFA= DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3FA03,P3FA03.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQOSL,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3FA04,P3FA04.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQOSL,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3FA05,P3FA05.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQOSL,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3FA06,P3FA06.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQOSL,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3OFAS,P3OFAS.jcl,ZZZJOFA= DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QOD1,P3QOD1.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QOD2,P3QOD2.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QOD3,P3QOD3.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODF,P3QODF.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODG,P3QODG.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODH,P3QODH.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODI,P3QODI.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODJ,P3QODJ.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODK,P3QODK.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODL,P3QODL.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODM,P3QODM.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODN,P3QODN.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODO,P3QODO.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODP,P3QODP.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODQ,P3QODQ.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODR,P3QODR.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODS,P3QODS.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODT,P3QODT.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODU,P3QODU.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODV,P3QODV.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODW,P3QODW.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3QODX,P3QODX.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TD02,P3TD02.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TD17,P3TD17.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH02,P3TH02.jcl,BRIPTTH = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH03,P3TH03.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH04,P3TH04.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH05,P3TH05.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH06,P3TH06.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TH17,P3TH17.jcl,BRIPTTH = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO02,P3TO02.jcl,THUNDER = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO03,P3TO03.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO04,P3TO04.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO05,P3TO05.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO06,P3TO06.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TO17,P3TO17.jcl,THUNDER = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ02,P3TZ02.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ03,P3TZ03.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ04,P3TZ04.jcl,MFCMDLNE  = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ05,P3TZ05.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ06,P3TZ06.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_PP,TRP3TZ17,P3TZ17.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FA12,P3FA12.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FA13,P3FA13.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3FPRB,P3FPRB.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQORB,ZZZJOFP,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3ODT1,P3ODT1.jcl,ADAQODT  = DB2-U CREATE XML PRINT CONVERTER,ADAQODT,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3QORB,P3QORB.jcl,VERQORB  = DB2-U REJECTION OF APPLICATIONS,VERQORB,,APPLICATIONS
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TD12,P3TD12.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TD13,P3TD13.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TH12,P3TH12.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TH13,P3TH13.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TO12,P3TO12.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TO13,P3TO13.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TZ12,P3TZ12.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3TZ13,P3TZ13.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_REJECTION_LETTER,TRP3VERB,P3VERB.jcl,HPUNL = DB2 UNLOAD VERVERB,HPUNL,,VERVERB
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3DR09,P3DR09.jcl,ADAQODR  = DB2-U CREATE XML FOR BATCH DOCUMENTS,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3DR11,P3DR11.jcl,ADAQODR  = DB2-U CREATE XML FOR BATCH DOCUMENTS,ADAQODR,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3FA15,P3FA15.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3FA16,P3FA16.jcl,"ZZZJOFA  = DB2-U TBATCH_PROT FOR LNNBB713 , LNCAB714",ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3OFAK,P3OFAK.jcl,ZZZJOFA  = DB2-U TBATCH_PROT WITH PRINT DOC'S,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3OFAL,P3OFAL.jcl,ZZZJOFA  = DB2-U TBATCH_PROT WITH PRINT DOC'S SMS,ZZZJOFA,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TD0K,P3TD0K.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TD0L,P3TD0L.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TD15,P3TD15.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TD16,P3TD16.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TH0K,P3TH0K.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TH0L,P3TH0L.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR3TEST_POTPRINT,TR3TEST,TR3TEST_POTPRINT_VARIOUS,TRP3TH15,P3TH15.jcl,BRIPTTH    = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
